class,mutant,test_index,result
NUMBER_TRIANGLES_N_MOVES_1,ORIGINAL,0,32846406536521316292462935601418510577
NUMBER_TRIANGLES_N_MOVES_1,ORIGINAL,1,5818642378725141617260931652984484893360965
NUMBER_TRIANGLES_N_MOVES_1,ORIGINAL,2,17725876239305002191857
NUMBER_TRIANGLES_N_MOVES_1,ORIGINAL,3,1046695266054721074427023041
NUMBER_TRIANGLES_N_MOVES_1,ORIGINAL,4,98539219609563948877388806804255531733
NUMBER_TRIANGLES_N_MOVES_1,ORIGINAL,5,15018933029959449607893431916515093
NUMBER_TRIANGLES_N_MOVES_1,ORIGINAL,6,295617658828691846632166420412766595201
NUMBER_TRIANGLES_N_MOVES_1,ORIGINAL,7,10948802178840438764154311867139503525
NUMBER_TRIANGLES_N_MOVES_1,ORIGINAL,8,159532886153745019726721
NUMBER_TRIANGLES_N_MOVES_1,ORIGINAL,9,86093441
